,PositiveDistances,NegativeDistances
275,2.069999933242798,4.590000152587891
276,1.7000000476837158,2.869999885559082
277,3.890000104904175,6.46999979019165
278,1.7899999618530273,3.490000009536743
279,1.1299999952316284,3.1600000858306885
280,2.990000009536743,5.579999923706055
281,1.5499999523162842,4.800000190734863
282,1.659999966621399,4.610000133514404
283,3.690000057220459,5.849999904632568
284,1.7699999809265137,1.9900000095367432
285,3.3299999237060547,8.579999923706055
286,1.4600000381469727,3.3499999046325684
287,4.159999847412109,8.069999694824219
288,2.950000047683716,5.800000190734863
289,1.0299999713897705,1.7300000190734863
290,1.059999942779541,1.590000033378601
291,3.190000057220459,5.760000228881836
292,4.210000038146973,3.890000104904175
293,3.490000009536743,6.340000152587891
294,3.740000009536743,5.909999847412109
295,2.75,11.9399995803833
296,3.509999990463257,5.409999847412109
297,1.059999942779541,1.8700000047683716
298,0.8399999737739563,2.0899999141693115
299,2.069999933242798,4.079999923706055
300,1.9900000095367432,3.049999952316284
301,2.009999990463257,5.389999866485596
302,3.549999952316284,7.570000171661377
303,1.5700000524520874,3.130000114440918
304,1.7300000190734863,6.369999885559082
305,2.9800000190734863,5.409999847412109
306,2.359999895095825,6.139999866485596
307,2.0199999809265137,8.399999618530273
308,4.46999979019165,7.21999979019165
309,2.880000114440918,6.880000114440918
310,1.7799999713897705,3.930000066757202
311,1.6299999952316284,2.8499999046325684
312,1.8300000429153442,4.28000020980835
313,2.130000114440918,5.489999771118164
314,3.8499999046325684,5.269999980926514
315,1.4299999475479126,3.859999895095825
316,2.359999895095825,3.3299999237060547
317,1.6100000143051147,6.449999809265137
318,3.430000066757202,7.590000152587891
319,1.659999966621399,5.199999809265137
320,1.5700000524520874,2.490000009536743
321,1.5800000429153442,5.269999980926514
322,1.9600000381469727,4.260000228881836
323,2.6500000953674316,3.430000066757202
324,2.5899999141693115,4.599999904632568
325,1.940000057220459,3.200000047683716
326,2.9000000953674316,6.340000152587891
327,1.6799999475479126,8.600000381469727
328,2.440000057220459,5.849999904632568
329,1.309999942779541,2.509999990463257
330,2.4200000762939453,4.809999942779541
331,5.03000020980835,10.3100004196167
332,3.9600000381469727,7.28000020980835
333,2.440000057220459,5.75
334,2.869999885559082,6.579999923706055
335,3.25,4.610000133514404
336,3.380000114440918,6.190000057220459
337,3.009999990463257,5.269999980926514
338,1.7999999523162842,2.880000114440918
339,3.619999885559082,6.010000228881836
340,2.2799999713897705,6.900000095367432
341,4.050000190734863,6.630000114440918
342,2.930000066757202,6.650000095367432
343,3.549999952316284,6.139999866485596
344,2.7899999618530273,5.789999961853027
345,2.4800000190734863,3.75
346,3.759999990463257,6.860000133514404
347,3.0,5.559999942779541
348,2.640000104904175,6.53000020980835
349,2.0,4.239999771118164
350,4.28000020980835,7.590000152587891
351,2.740000009536743,7.21999979019165
352,5.329999923706055,9.329999923706055
353,2.2200000286102295,4.179999828338623
354,4.570000171661377,8.979999542236328
355,2.2300000190734863,5.929999828338623
356,2.5799999237060547,4.860000133514404
357,3.0999999046325684,4.510000228881836
358,2.740000009536743,6.389999866485596
359,4.449999809265137,6.28000020980835
360,2.299999952316284,2.630000114440918
361,1.590000033378601,2.4200000762939453
362,2.619999885559082,5.510000228881836
363,1.9800000190734863,4.28000020980835
364,1.4199999570846558,5.110000133514404
365,1.059999942779541,1.4800000190734863
366,1.9600000381469727,3.5299999713897705
367,3.109999895095825,5.210000038146973
368,3.5999999046325684,5.5
369,1.8700000047683716,6.699999809265137
370,2.4200000762939453,8.470000267028809
371,4.039999961853027,6.590000152587891
372,2.119999885559082,4.809999942779541
373,3.4600000381469727,9.399999618530273
374,3.009999990463257,3.5199999809265137
375,3.5999999046325684,6.699999809265137
376,2.0999999046325684,6.869999885559082
377,1.3600000143051147,2.0799999237060547
378,1.9800000190734863,4.380000114440918
379,2.009999990463257,6.409999847412109
380,2.4800000190734863,5.320000171661377
381,4.320000171661377,5.71999979019165
382,2.549999952316284,3.380000114440918
383,3.190000057220459,5.980000019073486
384,2.4200000762939453,4.420000076293945
385,3.0299999713897705,5.96999979019165
386,3.7300000190734863,6.139999866485596
387,3.0,7.179999828338623
388,3.549999952316284,4.900000095367432
389,4.360000133514404,9.649999618530273
390,3.1700000762939453,6.440000057220459
391,1.1799999475479126,4.789999961853027
392,1.7699999809265137,6.460000038146973
393,2.9700000286102295,7.309999942779541
394,2.7899999618530273,5.070000171661377
395,2.880000114440918,4.230000019073486
396,2.259999990463257,8.100000381469727
397,1.8899999856948853,2.4600000381469727
398,2.4000000953674316,7.320000171661377
399,4.010000228881836,6.630000114440918
400,1.350000023841858,3.5299999713897705
401,3.130000114440918,6.659999847412109
402,0.9599999785423279,1.590000033378601
403,5.239999771118164,7.550000190734863
404,3.799999952316284,7.599999904632568
405,3.140000104904175,4.880000114440918
406,2.0899999141693115,5.309999942779541
407,2.3299999237060547,5.989999771118164
408,1.850000023841858,5.199999809265137
409,2.0199999809265137,5.610000133514404
410,1.4500000476837158,4.190000057220459
411,2.9000000953674316,6.699999809265137
412,1.159999966621399,2.759999990463257
413,1.850000023841858,4.199999809265137
414,1.5499999523162842,2.930000066757202
415,1.5800000429153442,2.1700000762939453
416,1.7599999904632568,2.200000047683716
417,2.259999990463257,7.920000076293945
418,2.009999990463257,6.619999885559082
419,1.5299999713897705,1.899999976158142
420,2.9100000858306885,4.920000076293945
421,4.78000020980835,6.150000095367432
422,2.9600000381469727,4.96999979019165
423,5.119999885559082,9.670000076293945
424,2.6600000858306885,6.75
425,3.509999990463257,6.829999923706055
426,2.200000047683716,4.739999771118164
427,2.5,6.110000133514404
428,2.25,5.730000019073486
429,3.4800000190734863,7.980000019073486
430,2.690000057220459,6.289999961853027
431,2.180000066757202,5.400000095367432
432,2.109999895095825,6.610000133514404
433,3.619999885559082,6.440000057220459
434,3.299999952316284,7.019999980926514
435,1.340000033378601,2.549999952316284
436,1.100000023841858,3.109999895095825
437,2.8299999237060547,8.170000076293945
438,2.009999990463257,5.360000133514404
439,1.850000023841858,3.9800000190734863
440,1.2100000381469727,4.659999847412109
441,1.6399999856948853,5.079999923706055
442,3.200000047683716,6.610000133514404
443,3.7799999713897705,6.869999885559082
444,3.069999933242798,5.110000133514404
445,2.049999952316284,4.730000019073486
446,1.840000033378601,4.21999979019165
447,2.0799999237060547,5.389999866485596
448,4.230000019073486,7.070000171661377
449,1.5,3.0
450,3.359999895095825,6.119999885559082
451,1.840000033378601,5.820000171661377
452,3.880000114440918,6.46999979019165
453,2.7100000381469727,6.730000019073486
454,3.0899999141693115,8.100000381469727
455,1.909999966621399,5.239999771118164
456,3.5799999237060547,10.319999694824219
457,1.5800000429153442,4.349999904632568
458,1.9500000476837158,10.170000076293945
459,2.8299999237060547,6.110000133514404
460,3.990000009536743,4.96999979019165
461,1.1299999952316284,2.690000057220459
462,4.010000228881836,6.550000190734863
463,3.390000104904175,8.5
464,1.7100000381469727,6.900000095367432
465,1.9500000476837158,6.829999923706055
466,1.6399999856948853,3.0199999809265137
467,2.309999942779541,6.940000057220459
468,2.950000047683716,5.289999961853027
469,1.5499999523162842,4.420000076293945
470,3.200000047683716,7.010000228881836
471,1.8600000143051147,3.950000047683716
472,1.940000057220459,4.599999904632568
473,1.25,2.880000114440918
474,1.8200000524520874,4.139999866485596
475,1.9199999570846558,3.4800000190734863
476,1.5099999904632568,2.5899999141693115
477,1.6299999952316284,2.6600000858306885
478,2.619999885559082,5.179999828338623
479,3.6600000858306885,7.960000038146973
480,3.809999942779541,7.78000020980835
481,1.3700000047683716,2.8399999141693115
482,2.140000104904175,5.610000133514404
483,3.0999999046325684,4.440000057220459
484,1.8300000429153442,3.0
485,1.9800000190734863,4.360000133514404
486,3.049999952316284,6.260000228881836
487,3.809999942779541,8.359999656677246
488,3.5999999046325684,7.360000133514404
489,2.490000009536743,6.21999979019165
490,2.6700000762939453,6.260000228881836
491,2.930000066757202,5.980000019073486
492,3.4700000286102295,7.460000038146973
493,1.7300000190734863,5.610000133514404
494,2.059999942779541,6.989999771118164
495,2.430000066757202,5.010000228881836
496,0.9599999785423279,1.3700000047683716
497,1.8899999856948853,4.159999847412109
498,1.600000023841858,3.0199999809265137
499,2.25,3.25
500,4.239999771118164,5.849999904632568
501,3.2899999618530273,7.639999866485596
502,2.619999885559082,5.659999847412109
503,3.9800000190734863,12.149999618530273
504,3.3299999237060547,7.75
505,2.9800000190734863,7.369999885559082
506,2.8499999046325684,5.760000228881836
507,2.809999942779541,7.400000095367432
508,4.789999961853027,6.679999828338623
509,2.9600000381469727,5.920000076293945
510,2.359999895095825,3.4600000381469727
511,3.4000000953674316,6.300000190734863
512,4.130000114440918,7.269999980926514
513,3.390000104904175,7.380000114440918
514,1.9800000190734863,4.210000038146973
515,1.6699999570846558,2.2200000286102295
516,1.7799999713897705,3.9100000858306885
517,1.6100000143051147,2.819999933242798
518,1.5099999904632568,2.859999895095825
519,2.059999942779541,4.389999866485596
520,6.21999979019165,8.859999656677246
521,3.4000000953674316,7.21999979019165
522,3.490000009536743,8.399999618530273
523,1.9500000476837158,2.509999990463257
524,3.8499999046325684,5.050000190734863
525,2.8499999046325684,7.340000152587891
526,5.300000190734863,10.430000305175781
527,3.2799999713897705,6.730000019073486
528,3.430000066757202,4.579999923706055
529,1.809999942779541,4.320000171661377
530,3.440000057220459,5.929999828338623
531,4.269999980926514,7.949999809265137
532,4.070000171661377,6.690000057220459
533,2.5999999046325684,5.480000019073486
534,0.9599999785423279,2.490000009536743
535,3.319999933242798,7.550000190734863
536,3.4600000381469727,8.5
537,2.3299999237060547,4.96999979019165
538,3.7699999809265137,6.349999904632568
539,2.3399999141693115,5.369999885559082
540,1.649999976158142,3.049999952316284
541,2.1700000762939453,3.069999933242798
542,3.569999933242798,8.930000305175781
543,2.859999895095825,5.380000114440918
544,4.079999923706055,6.539999961853027
545,1.8899999856948853,5.429999828338623
546,4.789999961853027,10.680000305175781
547,4.210000038146973,7.639999866485596
548,3.0799999237060547,3.609999895095825
549,1.7200000286102295,3.6500000953674316
550,2.259999990463257,3.509999990463257
551,3.4100000858306885,7.090000152587891
552,1.809999942779541,5.690000057220459
553,2.9700000286102295,8.300000190734863
554,1.8200000524520874,3.930000066757202
555,1.4600000381469727,2.4100000858306885
556,1.5,5.670000076293945
557,3.619999885559082,7.03000020980835
558,4.550000190734863,7.170000076293945
559,1.5099999904632568,1.7100000381469727
560,4.110000133514404,7.369999885559082
561,1.1299999952316284,1.9600000381469727
562,1.7000000476837158,3.7200000286102295
563,3.759999990463257,8.829999923706055
564,2.7899999618530273,4.019999980926514
565,3.2100000381469727,5.630000114440918
566,2.7799999713897705,8.529999732971191
567,1.5800000429153442,3.369999885559082
568,1.4700000286102295,2.5799999237060547
569,1.5299999713897705,7.929999828338623
570,1.5800000429153442,3.759999990463257
571,3.059999942779541,10.710000038146973
572,2.3299999237060547,6.21999979019165
573,2.609999895095825,6.349999904632568
574,2.799999952316284,7.909999847412109
575,1.5800000429153442,5.630000114440918
576,3.5799999237060547,5.789999961853027
577,2.890000104904175,5.820000171661377
578,1.059999942779541,3.9600000381469727
579,2.0799999237060547,4.269999980926514
580,2.190000057220459,5.349999904632568
581,3.200000047683716,6.989999771118164
582,1.1799999475479126,2.200000047683716
583,2.3499999046325684,9.729999542236328
584,2.0899999141693115,3.799999952316284
585,3.7699999809265137,6.110000133514404
586,2.8499999046325684,5.050000190734863
587,1.4800000190734863,1.9199999570846558
588,1.6399999856948853,5.420000076293945
589,3.6700000762939453,9.350000381469727
590,2.7200000286102295,3.890000104904175
591,1.1399999856948853,2.3499999046325684
592,3.5999999046325684,9.069999694824219
593,3.7799999713897705,6.360000133514404
594,2.369999885559082,5.949999809265137
595,0.8999999761581421,2.759999990463257
596,3.359999895095825,5.079999923706055
597,3.75,6.809999942779541
598,2.890000104904175,6.630000114440918
599,2.009999990463257,5.579999923706055
600,0.8799999952316284,2.140000104904175
601,2.680000066757202,3.8299999237060547
602,1.9299999475479126,5.25
603,1.600000023841858,3.359999895095825
604,1.5800000429153442,2.1500000953674316
605,2.5199999809265137,3.9800000190734863
606,2.8499999046325684,5.539999961853027
607,2.619999885559082,6.849999904632568
608,1.600000023841858,3.680000066757202
609,2.1500000953674316,2.940000057220459
610,4.389999866485596,6.699999809265137
611,1.190000057220459,2.25
612,2.4600000381469727,5.739999771118164
613,2.740000009536743,7.929999828338623
614,3.5199999809265137,6.96999979019165
615,2.6700000762939453,6.090000152587891
616,1.7699999809265137,5.050000190734863
617,1.899999976158142,3.259999990463257
618,3.0299999713897705,6.090000152587891
619,2.25,6.659999847412109
620,1.6399999856948853,2.6500000953674316
621,1.7699999809265137,2.809999942779541
622,3.799999952316284,7.119999885559082
623,1.5499999523162842,3.319999933242798
624,4.099999904632568,6.119999885559082
625,2.759999990463257,6.900000095367432
626,0.9599999785423279,1.4500000476837158
627,3.25,7.789999961853027
628,1.5700000524520874,3.049999952316284
629,2.2699999809265137,7.789999961853027
630,1.9600000381469727,7.96999979019165
631,1.440000057220459,3.549999952316284
632,2.700000047683716,4.880000114440918
633,1.7100000381469727,6.090000152587891
634,2.5799999237060547,3.869999885559082
635,2.799999952316284,5.5
636,2.380000114440918,4.949999809265137
637,1.149999976158142,2.5199999809265137
638,3.25,6.769999980926514
639,3.8299999237060547,7.650000095367432
640,4.260000228881836,6.320000171661377
641,1.8700000047683716,5.050000190734863
642,1.6200000047683716,4.670000076293945
643,3.690000057220459,7.849999904632568
644,3.1500000953674316,5.889999866485596
645,1.4800000190734863,5.050000190734863
646,2.7300000190734863,3.299999952316284
647,2.990000009536743,4.820000171661377
648,2.890000104904175,5.360000133514404
649,1.659999966621399,2.0199999809265137
650,1.5399999618530273,4.650000095367432
651,2.9200000762939453,6.019999980926514
652,2.0799999237060547,3.4000000953674316
653,3.369999885559082,4.46999979019165
654,1.9800000190734863,2.7200000286102295
655,1.690000057220459,6.099999904632568
656,4.139999866485596,5.829999923706055
657,3.2899999618530273,5.980000019073486
658,4.849999904632568,10.300000190734863
659,4.0,8.529999732971191
660,1.5299999713897705,2.7799999713897705
661,3.869999885559082,9.020000457763672
662,1.6299999952316284,3.5899999141693115
663,2.380000114440918,5.820000171661377
664,2.6600000858306885,5.75
665,2.8299999237060547,7.190000057220459
666,3.319999933242798,8.449999809265137
667,1.1100000143051147,3.25
668,1.7599999904632568,4.099999904632568
669,2.880000114440918,5.71999979019165
670,2.2200000286102295,4.789999961853027
671,2.240000009536743,4.78000020980835
672,1.9600000381469727,5.909999847412109
673,1.9500000476837158,3.7200000286102295
674,1.159999966621399,4.730000019073486
675,3.9200000762939453,6.539999961853027
676,5.449999809265137,7.320000171661377
677,1.7000000476837158,2.700000047683716
678,3.940000057220459,6.300000190734863
679,2.390000104904175,3.630000114440918
680,1.350000023841858,2.2300000190734863
681,2.0399999618530273,6.489999771118164
682,0.8500000238418579,2.3299999237060547
683,2.369999885559082,3.3499999046325684
684,2.200000047683716,4.440000057220459
685,2.869999885559082,7.320000171661377
686,1.2000000476837158,4.110000133514404
687,1.3300000429153442,2.9000000953674316
688,2.880000114440918,6.21999979019165
689,2.5999999046325684,6.960000038146973
690,2.559999942779541,5.059999942779541
691,1.4900000095367432,5.309999942779541
692,1.590000033378601,2.5799999237060547
693,3.509999990463257,5.380000114440918
694,5.230000019073486,9.9399995803833
695,1.2899999618530273,1.649999976158142
696,3.8499999046325684,6.929999828338623
697,3.680000066757202,5.989999771118164
698,2.390000104904175,7.71999979019165
699,3.0,5.960000038146973
700,3.0799999237060547,5.489999771118164
701,2.6500000953674316,6.849999904632568
702,2.2100000381469727,3.5199999809265137
703,1.5199999809265137,6.059999942779541
704,4.710000038146973,11.899999618530273
705,1.190000057220459,3.359999895095825
706,2.869999885559082,4.510000228881836
707,2.5299999713897705,6.489999771118164
708,3.1600000858306885,4.480000019073486
709,2.069999933242798,3.9100000858306885
710,4.590000152587891,8.380000114440918
711,2.569999933242798,5.690000057220459
712,3.0299999713897705,5.730000019073486
713,1.559999942779541,3.990000009536743
714,2.700000047683716,4.03000020980835
715,3.2300000190734863,6.199999809265137
716,2.9600000381469727,6.539999961853027
717,1.8899999856948853,6.559999942779541
718,2.0799999237060547,4.260000228881836
719,2.6600000858306885,8.029999732971191
720,2.490000009536743,6.230000019073486
721,4.75,5.659999847412109
722,3.7300000190734863,6.909999847412109
723,1.5399999618530273,3.9000000953674316
724,2.1500000953674316,2.799999952316284
725,2.490000009536743,4.199999809265137
726,1.409999966621399,2.880000114440918
727,1.8300000429153442,4.909999847412109
728,3.950000047683716,6.090000152587891
729,3.5399999618530273,9.760000228881836
730,1.7000000476837158,2.930000066757202
731,3.200000047683716,6.619999885559082
732,3.359999895095825,7.699999809265137
733,3.0,7.260000228881836
734,3.440000057220459,8.180000305175781
735,3.059999942779541,4.650000095367432
736,3.200000047683716,6.139999866485596
737,4.110000133514404,6.610000133514404
738,1.6399999856948853,5.349999904632568
739,3.7899999618530273,8.4399995803833
740,1.6399999856948853,2.440000057220459
741,1.690000057220459,2.640000104904175
742,4.320000171661377,6.75
743,1.7999999523162842,4.320000171661377
744,3.2799999713897705,5.510000228881836
745,2.7699999809265137,5.539999961853027
746,2.059999942779541,8.680000305175781
747,3.369999885559082,5.099999904632568
748,1.309999942779541,4.840000152587891
749,2.640000104904175,4.989999771118164
750,2.4600000381469727,4.949999809265137
751,2.549999952316284,7.349999904632568
752,3.4600000381469727,7.849999904632568
753,3.5399999618530273,8.789999961853027
754,1.8899999856948853,3.549999952316284
755,4.110000133514404,8.319999694824219
756,4.010000228881836,9.09000015258789
757,1.5199999809265137,4.559999942779541
758,2.190000057220459,5.139999866485596
759,2.7100000381469727,4.630000114440918
760,1.7000000476837158,3.819999933242798
761,1.3899999856948853,2.109999895095825
